close,timestamp
140,8545.18,2018-03-20 09:18:00
141,8544.6,2018-03-20 09:19:00
142,8543.96,2018-03-20 09:20:00
143,8551.47,2018-03-20 09:21:00
144,8553.98,2018-03-20 09:22:00
145,8544.83,2018-03-20 09:23:00
146,8546.06,2018-03-20 09:24:00
147,8543.52,2018-03-20 09:25:00
148,8518.47,2018-03-20 09:26:00
149,8525.09,2018-03-20 09:27:00
150,8528.29,2018-03-20 09:28:00
151,8531.9,2018-03-20 09:29:00
152,8533.08,2018-03-20 09:30:00
153,8537.71,2018-03-20 09:31:00
154,8536.19,2018-03-20 09:32:00
155,8534.61,2018-03-20 09:33:00
156,8535.02,2018-03-20 09:34:00
157,8535.81,2018-03-20 09:35:00
158,8542.23,2018-03-20 09:36:00
159,8550.05,2018-03-20 09:37:00
160,8558.72,2018-03-20 09:38:00
161,8557.5,2018-03-20 09:39:00
162,8554.91,2018-03-20 09:40:00
163,8557.03,2018-03-20 09:41:00
164,8558.26,2018-03-20 09:42:00
165,8552.44,2018-03-20 09:43:00
166,8548.78,2018-03-20 09:44:00
167,8547.33,2018-03-20 09:45:00
168,8544.74,2018-03-20 09:46:00
169,8544.86,2018-03-20 09:47:00
170,8535.59,2018-03-20 09:48:00
171,8537.13,2018-03-20 09:49:00
172,8536.0,2018-03-20 09:50:00
173,8535.15,2018-03-20 09:51:00
174,8534.48,2018-03-20 09:52:00
175,8533.59,2018-03-20 09:53:00
176,8533.92,2018-03-20 09:54:00
177,8532.23,2018-03-20 09:55:00
178,8521.51,2018-03-20 09:56:00
179,8510.0,2018-03-20 09:57:00
180,8489.6,2018-03-20 09:58:00
181,8498.41,2018-03-20 09:59:00
182,8488.99,2018-03-20 10:00:00
183,8486.73,2018-03-20 10:01:00
184,8503.42,2018-03-20 10:02:00
185,8506.61,2018-03-20 10:03:00
186,8505.28,2018-03-20 10:04:00
187,8505.94,2018-03-20 10:05:00
188,8500.25,2018-03-20 10:06:00
189,8499.05,2018-03-20 10:07:00
190,8517.47,2018-03-20 10:08:00
191,8533.83,2018-03-20 10:09:00
192,8538.36,2018-03-20 10:10:00
193,8538.16,2018-03-20 10:11:00
194,8534.62,2018-03-20 10:12:00
195,8530.95,2018-03-20 10:13:00
196,8523.67,2018-03-20 10:14:00
197,8524.42,2018-03-20 10:15:00
198,8529.46,2018-03-20 10:16:00
199,8511.2,2018-03-20 10:17:00
200,8505.62,2018-03-20 10:18:00
201,8502.07,2018-03-20 10:19:00
202,8507.37,2018-03-20 10:20:00
203,8509.35,2018-03-20 10:21:00
204,8506.74,2018-03-20 10:22:00
205,8506.57,2018-03-20 10:23:00
206,8512.05,2018-03-20 10:24:00
207,8512.43,2018-03-20 10:25:00
208,8515.68,2018-03-20 10:26:00
209,8516.8,2018-03-20 10:27:00
210,8515.87,2018-03-20 10:28:00
211,8515.64,2018-03-20 10:29:00
212,8505.34,2018-03-20 10:30:00
213,8475.21,2018-03-20 10:31:00
214,8482.19,2018-03-20 10:32:00
215,8486.77,2018-03-20 10:33:00
216,8487.5,2018-03-20 10:34:00
217,8489.48,2018-03-20 10:35:00
218,8500.73,2018-03-20 10:36:00
219,8501.6,2018-03-20 10:37:00
220,8500.78,2018-03-20 10:38:00
221,8501.31,2018-03-20 10:39:00
222,8508.61,2018-03-20 10:40:00
223,8513.39,2018-03-20 10:41:00
224,8511.74,2018-03-20 10:42:00
225,8511.28,2018-03-20 10:43:00
226,8511.95,2018-03-20 10:44:00
227,8525.75,2018-03-20 10:45:00
228,8531.69,2018-03-20 10:46:00
229,8535.32,2018-03-20 10:47:00
230,8534.66,2018-03-20 10:48:00
231,8530.59,2018-03-20 10:49:00
232,8532.55,2018-03-20 10:50:00
233,8545.46,2018-03-20 10:51:00
234,8539.96,2018-03-20 10:52:00
235,8543.47,2018-03-20 10:53:00
236,8552.56,2018-03-20 10:54:00
237,8547.04,2018-03-20 10:55:00
238,8545.78,2018-03-20 10:56:00
239,8539.17,2018-03-20 10:57:00
240,8541.14,2018-03-20 10:58:00
241,8539.36,2018-03-20 10:59:00
242,8546.55,2018-03-20 11:00:00
243,8559.0,2018-03-20 11:01:00
244,8562.75,2018-03-20 11:02:00
245,8551.45,2018-03-20 11:03:00
246,8555.88,2018-03-20 11:04:00
247,8553.32,2018-03-20 11:05:00
248,8547.37,2018-03-20 11:06:00
249,8547.54,2018-03-20 11:07:00
250,8547.18,2018-03-20 11:08:00
251,8548.17,2018-03-20 11:09:00
252,8552.47,2018-03-20 11:10:00
253,8557.22,2018-03-20 11:11:00
254,8550.8,2018-03-20 11:12:00
255,8535.56,2018-03-20 11:13:00
256,8537.83,2018-03-20 11:14:00
257,8534.5,2018-03-20 11:15:00
258,8535.03,2018-03-20 11:16:00
259,8538.2,2018-03-20 11:17:00
260,8537.27,2018-03-20 11:18:00
261,8538.21,2018-03-20 11:19:00
262,8544.01,2018-03-20 11:20:00
263,8549.18,2018-03-20 11:21:00
264,8555.46,2018-03-20 11:22:00
265,8571.68,2018-03-20 11:23:00
266,8578.12,2018-03-20 11:24:00
267,8581.29,2018-03-20 11:25:00
268,8603.84,2018-03-20 11:26:00
269,8596.32,2018-03-20 11:27:00
270,8598.88,2018-03-20 11:28:00
271,8607.37,2018-03-20 11:29:00
272,8617.52,2018-03-20 11:30:00
273,8593.0,2018-03-20 11:31:00
274,8587.67,2018-03-20 11:32:00
275,8573.38,2018-03-20 11:33:00
276,8580.06,2018-03-20 11:34:00
277,8566.24,2018-03-20 11:35:00
278,8560.73,2018-03-20 11:36:00
279,8562.25,2018-03-20 11:37:00
280,8562.04,2018-03-20 11:38:00
281,8570.66,2018-03-20 11:39:00
282,8574.73,2018-03-20 11:40:00
283,8570.71,2018-03-20 11:41:00
284,8568.47,2018-03-20 11:42:00
285,8583.01,2018-03-20 11:43:00
286,8580.88,2018-03-20 11:44:00
287,8573.57,2018-03-20 11:45:00
288,8578.97,2018-03-20 11:46:00
289,8573.4,2018-03-20 11:47:00
290,8572.7,2018-03-20 11:48:00
291,8571.53,2018-03-20 11:49:00
292,8561.39,2018-03-20 11:50:00
293,8561.42,2018-03-20 11:51:00
294,8559.11,2018-03-20 11:52:00
295,8553.35,2018-03-20 11:53:00
296,8561.19,2018-03-20 11:54:00
297,8558.28,2018-03-20 11:55:00
298,8556.89,2018-03-20 11:56:00
299,8551.51,2018-03-20 11:57:00
300,8551.42,2018-03-20 11:58:00
301,8548.87,2018-03-20 11:59:00
302,8556.23,2018-03-20 12:00:00
303,8559.64,2018-03-20 12:01:00
304,8567.08,2018-03-20 12:02:00
305,8568.02,2018-03-20 12:03:00
306,8573.94,2018-03-20 12:04:00
307,8577.56,2018-03-20 12:05:00
308,8580.2,2018-03-20 12:06:00
309,8580.28,2018-03-20 12:07:00
310,8581.27,2018-03-20 12:08:00
311,8581.05,2018-03-20 12:09:00
312,8581.4,2018-03-20 12:10:00
313,8581.79,2018-03-20 12:11:00
314,8570.15,2018-03-20 12:12:00
315,8571.71,2018-03-20 12:13:00
316,8569.3,2018-03-20 12:14:00
317,8588.52,2018-03-20 12:15:00
318,8604.37,2018-03-20 12:16:00
319,8655.61,2018-03-20 12:17:00
320,8727.33,2018-03-20 12:18:00
321,8716.7,2018-03-20 12:19:00
322,8717.35,2018-03-20 12:20:00
323,8727.04,2018-03-20 12:21:00
324,8766.95,2018-03-20 12:22:00
325,8829.53,2018-03-20 12:23:00
326,8841.16,2018-03-20 12:24:00
327,8803.69,2018-03-20 12:25:00
328,8805.41,2018-03-20 12:26:00
329,8810.23,2018-03-20 12:27:00
330,8823.13,2018-03-20 12:28:00
331,8807.54,2018-03-20 12:29:00
332,8819.04,2018-03-20 12:30:00
333,8846.64,2018-03-20 12:31:00
334,8826.17,2018-03-20 12:32:00
335,8827.35,2018-03-20 12:33:00
336,8824.88,2018-03-20 12:34:00
337,8826.83,2018-03-20 12:35:00
338,8847.61,2018-03-20 12:36:00
339,8847.57,2018-03-20 12:37:00
340,8842.9,2018-03-20 12:38:00
341,8832.89,2018-03-20 12:39:00
342,8833.32,2018-03-20 12:40:00
343,8833.27,2018-03-20 12:41:00
344,8814.15,2018-03-20 12:42:00
345,8819.81,2018-03-20 12:43:00
346,8819.56,2018-03-20 12:44:00
347,8822.2,2018-03-20 12:45:00
348,8820.67,2018-03-20 12:46:00
349,8821.42,2018-03-20 12:47:00
350,8811.76,2018-03-20 12:48:00
351,8799.14,2018-03-20 12:49:00
352,8777.27,2018-03-20 12:50:00
353,8803.16,2018-03-20 12:51:00
354,8803.02,2018-03-20 12:52:00
355,8820.7,2018-03-20 12:53:00
356,8826.69,2018-03-20 12:54:00
357,8804.92,2018-03-20 12:55:00
358,8826.93,2018-03-20 12:56:00
359,8842.77,2018-03-20 12:57:00
360,8860.8,2018-03-20 12:58:00
361,8847.5,2018-03-20 12:59:00
362,8858.79,2018-03-20 13:00:00
363,8852.79,2018-03-20 13:01:00
364,8821.06,2018-03-20 13:02:00
365,8836.76,2018-03-20 13:03:00
366,8823.89,2018-03-20 13:04:00
367,8824.73,2018-03-20 13:05:00
368,8831.73,2018-03-20 13:06:00
369,8829.07,2018-03-20 13:07:00
370,8829.68,2018-03-20 13:08:00
371,8835.0,2018-03-20 13:09:00
372,8835.49,2018-03-20 13:10:00
373,8832.79,2018-03-20 13:11:00
374,8833.48,2018-03-20 13:12:00
375,8818.01,2018-03-20 13:13:00
376,8825.02,2018-03-20 13:14:00
377,8826.6,2018-03-20 13:15:00
378,8828.1,2018-03-20 13:16:00
379,8824.87,2018-03-20 13:17:00
380,8830.19,2018-03-20 13:18:00
381,8845.76,2018-03-20 13:19:00
382,8839.71,2018-03-20 13:20:00
383,8840.59,2018-03-20 13:21:00
384,8845.47,2018-03-20 13:22:00
385,8839.86,2018-03-20 13:23:00
386,8844.14,2018-03-20 13:24:00
387,8842.42,2018-03-20 13:25:00
388,8831.69,2018-03-20 13:26:00
389,8822.52,2018-03-20 13:27:00
390,8821.67,2018-03-20 13:28:00
391,8816.23,2018-03-20 13:29:00
392,8804.09,2018-03-20 13:30:00
393,8801.89,2018-03-20 13:31:00
394,8808.6,2018-03-20 13:32:00
395,8816.29,2018-03-20 13:33:00
396,8824.5,2018-03-20 13:34:00
397,8825.74,2018-03-20 13:35:00
398,8828.08,2018-03-20 13:36:00
399,8827.7,2018-03-20 13:37:00
400,8837.75,2018-03-20 13:38:00
401,8839.05,2018-03-20 13:39:00
402,8845.97,2018-03-20 13:40:00
403,8836.24,2018-03-20 13:41:00
404,8841.99,2018-03-20 13:42:00
405,8860.08,2018-03-20 13:43:00
406,8897.05,2018-03-20 13:44:00
407,8889.72,2018-03-20 13:45:00
408,8884.84,2018-03-20 13:46:00
409,8869.25,2018-03-20 13:47:00
410,8863.86,2018-03-20 13:48:00
411,8867.12,2018-03-20 13:49:00
412,8863.03,2018-03-20 13:50:00
413,8864.68,2018-03-20 13:51:00
414,8871.34,2018-03-20 13:52:00
415,8867.78,2018-03-20 13:53:00
416,8865.4,2018-03-20 13:54:00
417,8872.9,2018-03-20 13:55:00
418,8886.0,2018-03-20 13:56:00
419,8883.16,2018-03-20 13:57:00
420,8884.09,2018-03-20 13:58:00
421,8881.7,2018-03-20 13:59:00
422,8890.38,2018-03-20 14:00:00
423,8878.7,2018-03-20 14:01:00
424,8863.27,2018-03-20 14:02:00
425,8871.82,2018-03-20 14:03:00
426,8873.35,2018-03-20 14:04:00
427,8871.87,2018-03-20 14:05:00
428,8873.36,2018-03-20 14:06:00
429,8877.79,2018-03-20 14:07:00
430,8876.69,2018-03-20 14:08:00
431,8885.4,2018-03-20 14:09:00
432,8887.55,2018-03-20 14:10:00
433,8888.59,2018-03-20 14:11:00
434,8896.49,2018-03-20 14:12:00
435,8882.47,2018-03-20 14:13:00
436,8870.53,2018-03-20 14:14:00
437,8874.45,2018-03-20 14:15:00
438,8872.87,2018-03-20 14:16:00
439,8875.07,2018-03-20 14:17:00
440,8873.78,2018-03-20 14:18:00
441,8873.47,2018-03-20 14:19:00
442,8876.2,2018-03-20 14:20:00
443,8872.82,2018-03-20 14:21:00
444,8868.48,2018-03-20 14:22:00
445,8857.07,2018-03-20 14:23:00
446,8836.26,2018-03-20 14:24:00
447,8838.25,2018-03-20 14:25:00
448,8838.55,2018-03-20 14:26:00
449,8829.29,2018-03-20 14:27:00
450,8823.04,2018-03-20 14:28:00
451,8837.15,2018-03-20 14:29:00
452,8839.68,2018-03-20 14:30:00
453,8838.47,2018-03-20 14:31:00
454,8824.62,2018-03-20 14:32:00
455,8827.92,2018-03-20 14:33:00
456,8825.09,2018-03-20 14:34:00
457,8826.05,2018-03-20 14:35:00
458,8825.68,2018-03-20 14:36:00
459,8834.68,2018-03-20 14:37:00
460,8837.54,2018-03-20 14:38:00
461,8840.32,2018-03-20 14:39:00
462,8847.34,2018-03-20 14:40:00
463,8849.02,2018-03-20 14:41:00
464,8850.43,2018-03-20 14:42:00
465,8848.99,2018-03-20 14:43:00
466,8849.95,2018-03-20 14:44:00
467,8862.06,2018-03-20 14:45:00
468,8855.08,2018-03-20 14:46:00
469,8858.83,2018-03-20 14:47:00
470,8856.18,2018-03-20 14:48:00
471,8853.72,2018-03-20 14:49:00
472,8856.3,2018-03-20 14:50:00
473,8861.34,2018-03-20 14:51:00
474,8845.45,2018-03-20 14:52:00
475,8854.99,2018-03-20 14:53:00
476,8846.73,2018-03-20 14:54:00
477,8841.47,2018-03-20 14:55:00
478,8839.57,2018-03-20 14:56:00
479,8838.95,2018-03-20 14:57:00
480,8842.72,2018-03-20 14:58:00
481,8840.8,2018-03-20 14:59:00
482,8841.16,2018-03-20 15:00:00
483,8844.68,2018-03-20 15:01:00
484,8848.58,2018-03-20 15:02:00
485,8851.07,2018-03-20 15:03:00
486,8854.16,2018-03-20 15:04:00
487,8855.1,2018-03-20 15:05:00
488,8856.27,2018-03-20 15:06:00
489,8857.99,2018-03-20 15:07:00
490,8857.59,2018-03-20 15:08:00
491,8858.31,2018-03-20 15:09:00
492,8858.78,2018-03-20 15:10:00
493,8857.64,2018-03-20 15:11:00
494,8853.4,2018-03-20 15:12:00
495,8852.49,2018-03-20 15:13:00
496,8851.78,2018-03-20 15:14:00
497,8844.5,2018-03-20 15:15:00
498,8842.45,2018-03-20 15:16:00
499,8838.0,2018-03-20 15:17:00
500,8836.22,2018-03-20 15:18:00
501,8842.84,2018-03-20 15:19:00
502,8857.28,2018-03-20 15:20:00
503,8860.3,2018-03-20 15:21:00
504,8861.69,2018-03-20 15:22:00
505,8866.13,2018-03-20 15:23:00
506,8878.43,2018-03-20 15:24:00
507,8875.52,2018-03-20 15:25:00
508,8875.62,2018-03-20 15:26:00
509,8873.67,2018-03-20 15:27:00
510,8869.62,2018-03-20 15:28:00
511,8870.31,2018-03-20 15:29:00
512,8868.74,2018-03-20 15:30:00
513,8867.36,2018-03-20 15:31:00
514,8866.07,2018-03-20 15:32:00
515,8874.93,2018-03-20 15:33:00
516,8875.54,2018-03-20 15:34:00
517,8877.9,2018-03-20 15:35:00
518,8880.92,2018-03-20 15:36:00
519,8934.11,2018-03-20 15:37:00
520,8961.9,2018-03-20 15:38:00
521,8947.57,2018-03-20 15:39:00
522,8955.12,2018-03-20 15:40:00
523,8955.73,2018-03-20 15:41:00
524,8965.49,2018-03-20 15:42:00
525,8973.28,2018-03-20 15:43:00
526,8971.36,2018-03-20 15:44:00
527,8954.35,2018-03-20 15:45:00
528,8957.24,2018-03-20 15:46:00
529,8967.78,2018-03-20 15:47:00
530,8972.67,2018-03-20 15:48:00
531,8970.43,2018-03-20 15:49:00
532,8967.08,2018-03-20 15:50:00
533,8964.62,2018-03-20 15:51:00
534,8963.86,2018-03-20 15:52:00
535,8975.18,2018-03-20 15:53:00
536,8970.58,2018-03-20 15:54:00
537,8971.67,2018-03-20 15:55:00
538,8973.9,2018-03-20 15:56:00
539,8970.45,2018-03-20 15:57:00
540,8961.7,2018-03-20 15:58:00
541,8969.02,2018-03-20 15:59:00
542,8961.32,2018-03-20 16:00:00
543,8956.55,2018-03-20 16:01:00
544,8957.7,2018-03-20 16:02:00
545,8959.78,2018-03-20 16:03:00
546,8959.62,2018-03-20 16:04:00
547,8996.79,2018-03-20 16:05:00
548,8996.26,2018-03-20 16:06:00
549,9013.97,2018-03-20 16:07:00
550,9046.47,2018-03-20 16:08:00
551,9013.9,2018-03-20 16:09:00
552,9025.65,2018-03-20 16:10:00
553,9025.05,2018-03-20 16:11:00
554,9018.26,2018-03-20 16:12:00
555,9019.7,2018-03-20 16:13:00
556,9020.91,2018-03-20 16:14:00
557,9023.6,2018-03-20 16:15:00
558,9026.16,2018-03-20 16:16:00
559,9038.05,2018-03-20 16:17:00
560,9030.99,2018-03-20 16:18:00
561,9028.85,2018-03-20 16:19:00
562,9029.73,2018-03-20 16:20:00
563,9023.19,2018-03-20 16:21:00
564,8985.98,2018-03-20 16:22:00
565,8989.58,2018-03-20 16:23:00
566,8999.61,2018-03-20 16:24:00
567,9001.5,2018-03-20 16:25:00
568,8991.03,2018-03-20 16:26:00
569,8978.92,2018-03-20 16:27:00
570,8963.57,2018-03-20 16:28:00
571,8975.24,2018-03-20 16:29:00
572,8973.05,2018-03-20 16:30:00
573,8975.75,2018-03-20 16:31:00
574,8981.28,2018-03-20 16:32:00
575,8961.66,2018-03-20 16:33:00
576,8970.7,2018-03-20 16:34:00
577,8974.34,2018-03-20 16:35:00
578,8964.08,2018-03-20 16:36:00
579,8962.4,2018-03-20 16:37:00
580,8959.96,2018-03-20 16:38:00
581,8959.4,2018-03-20 16:39:00
582,8955.33,2018-03-20 16:40:00
583,8897.92,2018-03-20 16:41:00
584,8898.51,2018-03-20 16:42:00
585,8909.05,2018-03-20 16:43:00
586,8912.79,2018-03-20 16:44:00
587,8927.74,2018-03-20 16:45:00
588,8938.09,2018-03-20 16:46:00
589,8943.57,2018-03-20 16:47:00
590,8947.35,2018-03-20 16:48:00
591,8968.64,2018-03-20 16:49:00
592,8951.29,2018-03-20 16:50:00
593,8953.03,2018-03-20 16:51:00
594,8952.53,2018-03-20 16:52:00
595,8951.79,2018-03-20 16:53:00
596,8934.27,2018-03-20 16:54:00
597,8935.53,2018-03-20 16:55:00
598,8935.71,2018-03-20 16:56:00
599,8935.99,2018-03-20 16:57:00
600,8931.59,2018-03-20 16:58:00
601,8934.56,2018-03-20 16:59:00
602,8926.37,2018-03-20 17:00:00
603,8910.8,2018-03-20 17:01:00
604,8898.79,2018-03-20 17:02:00
605,8909.16,2018-03-20 17:03:00
606,8910.61,2018-03-20 17:04:00
607,8913.36,2018-03-20 17:05:00
608,8907.48,2018-03-20 17:06:00
609,8918.27,2018-03-20 17:07:00
610,8910.83,2018-03-20 17:08:00
611,8917.34,2018-03-20 17:09:00
612,8914.5,2018-03-20 17:10:00
613,8916.71,2018-03-20 17:11:00
614,8922.34,2018-03-20 17:12:00
615,8929.62,2018-03-20 17:13:00
616,8935.65,2018-03-20 17:14:00
617,8945.5,2018-03-20 17:15:00
618,8949.99,2018-03-20 17:16:00
619,8950.06,2018-03-20 17:17:00
620,8949.95,2018-03-20 17:18:00
621,8959.58,2018-03-20 17:19:00
622,8959.02,2018-03-20 17:20:00
623,8953.17,2018-03-20 17:21:00
624,8948.26,2018-03-20 17:22:00
625,8943.33,2018-03-20 17:23:00
626,8951.97,2018-03-20 17:24:00
627,8948.15,2018-03-20 17:25:00
628,8945.66,2018-03-20 17:26:00
629,8945.74,2018-03-20 17:27:00
630,8939.49,2018-03-20 17:28:00
631,8937.14,2018-03-20 17:29:00
632,8931.23,2018-03-20 17:30:00
633,8935.42,2018-03-20 17:31:00
634,8928.23,2018-03-20 17:32:00
635,8936.24,2018-03-20 17:33:00
636,8939.23,2018-03-20 17:34:00
637,8943.0,2018-03-20 17:35:00
638,8954.02,2018-03-20 17:36:00
639,8973.04,2018-03-20 17:37:00
640,8967.5,2018-03-20 17:38:00
641,8969.35,2018-03-20 17:39:00
642,8973.51,2018-03-20 17:40:00
643,8983.85,2018-03-20 17:41:00
644,8991.46,2018-03-20 17:42:00
645,9003.88,2018-03-20 17:43:00
646,9004.09,2018-03-20 17:44:00
647,8999.87,2018-03-20 17:45:00
648,8999.32,2018-03-20 17:46:00
649,9001.82,2018-03-20 17:47:00
650,8993.23,2018-03-20 17:48:00
651,8989.16,2018-03-20 17:49:00
652,8989.08,2018-03-20 17:50:00
653,8994.55,2018-03-20 17:51:00
654,9004.64,2018-03-20 17:52:00
655,9007.09,2018-03-20 17:53:00
656,9006.21,2018-03-20 17:54:00
657,9005.24,2018-03-20 17:55:00
658,9007.24,2018-03-20 17:56:00
659,9013.29,2018-03-20 17:57:00
660,9012.56,2018-03-20 17:58:00
661,9010.52,2018-03-20 17:59:00
662,9006.44,2018-03-20 18:00:00
663,9001.19,2018-03-20 18:01:00
664,8996.27,2018-03-20 18:02:00
665,8993.38,2018-03-20 18:03:00
666,8985.36,2018-03-20 18:04:00
667,8980.07,2018-03-20 18:05:00
668,8988.66,2018-03-20 18:06:00
669,8986.56,2018-03-20 18:07:00
670,8980.58,2018-03-20 18:08:00
671,8983.94,2018-03-20 18:09:00
672,8987.43,2018-03-20 18:10:00
673,8981.56,2018-03-20 18:11:00
674,8982.1,2018-03-20 18:12:00
675,8986.23,2018-03-20 18:13:00
676,8985.59,2018-03-20 18:14:00
677,8984.92,2018-03-20 18:15:00
678,8985.89,2018-03-20 18:16:00
679,8988.27,2018-03-20 18:17:00
680,8991.31,2018-03-20 18:18:00
681,8997.63,2018-03-20 18:19:00
682,9005.86,2018-03-20 18:20:00
683,8994.9,2018-03-20 18:21:00
684,8993.22,2018-03-20 18:22:00
685,8998.15,2018-03-20 18:23:00
686,8991.17,2018-03-20 18:24:00
687,8994.23,2018-03-20 18:25:00
688,8993.98,2018-03-20 18:26:00
689,8995.25,2018-03-20 18:27:00
690,8989.73,2018-03-20 18:28:00
691,8992.18,2018-03-20 18:29:00
692,8990.28,2018-03-20 18:30:00
693,8984.62,2018-03-20 18:31:00
694,8962.19,2018-03-20 18:32:00
695,8961.67,2018-03-20 18:33:00
696,8952.75,2018-03-20 18:34:00
697,8954.3,2018-03-20 18:35:00
698,8959.17,2018-03-20 18:36:00
